Solidity;Eccentricity;EquivDiameter;Extrema;FilledArea;Extent;Orientation;EulerNumber;microorganism
0,480583796;0,990762266;0,094073125;0,903064415;0,007805813;0,193563424;0,339834528;0,979859013;Two
0,287033638;0,655328521;0,093374761;0,936835522;0,007451003;0,217878321;0,039055632;0,982880161;Two
0,396612558;0,982136302;0,048192651;0,914321451;0,003268684;0,389511122;0,045093716;0,994293387;Two
0,629140376;0,506325707;0,042079994;0,208255159;0,002732034;0,519686796;0,499650901;0,992279288;Two
0,514574877;0,891557568;0,223777132;0,333333333;0,054090734;0,39384179;0,409679428;0,949647533;Two
0,263404575;0,928936743;0,240980225;0,404002502;0,038235177;0,296913016;0,486465423;0,920443102;Two
0,329808417;0,872029854;0,059878467;0,716072545;0,004470602;0,240208329;0,630642982;0,986572675;Two
0,792222081;0,643900648;0,122098953;0,869918699;0,012134491;0,683936409;0,130629612;0,98925814;Two
0,53215371;0,990468616;0,042630903;0,88492808;0,002457057;0,305017981;0,092551081;0,99563612;Two
0,480583796;0,990762266;0,094073125;0,903064415;0,007805813;0,193563424;0,339834528;0,979859013;Two
0,287033638;0,655328521;0,093374761;0,936835522;0,007451003;0,217878321;0,039055632;0,982880161;Two
0,396612558;0,982136302;0,048192651;0,914321451;0,003268684;0,389511122;0,045093716;0,994293387;Two
0,465200887;0,917692402;0,137712808;0,039399625;0,014720166;0,342159476;0,945559761;0,965760322;Two
0,177797831;0,762951181;0,712588685;0,625390869;0,333050964;0,174421269;0,545053607;0,613293051;Two
0,54365944;0,842065337;0,121743481;0,222013759;0,013815401;0,377120599;0,834555174;0,982544478;Two
0,47653506;0,8031445;0,133981082;0,342088806;0,021213183;0,364384224;0,735568262;0,983551527;Two
0,470370459;0,946054081;0,207233491;0,350218887;0,035143897;0,398743866;0,415859565;0,961396442;Five
0,504155673;0,842995228;0,163613118;0,492182614;0,01816182;0,437313879;0,547393859;0,975495133;Five
0,488097975;0,954814634;0,192331751;0,596622889;0,03376014;0,241621811;0,756263975;0,970795569;Five
0,40506458;0,948366573;0,152569785;0,606003752;0,016645008;0,388458529;0,523259351;0,959382343;Five
0,816525933;0,658766671;0,131735318;0,872420263;0,013309798;0,680959075;0,136476063;0,977509231;Five
0,465200887;0,917692402;0,137712808;0,039399625;0,014720166;0,342159476;0,945559761;0,965760322;Five
0,177797831;0,762951181;0,712588685;0,625390869;0,333050964;0,174421269;0,545053607;0,613293051;Five
0,54365944;0,842065337;0,121743481;0,222013759;0,013815401;0,377120599;0,834555174;0,982544478;Five
0,47653506;0,8031445;0,133981082;0,342088806;0,021213183;0,364384224;0,735568262;0,983551527;Five
0,470370459;0,946054081;0,207233491;0,350218887;0,035143897;0,398743866;0,415859565;0,961396442;Five
0,504155673;0,842995228;0,163613118;0,492182614;0,01816182;0,437313879;0,547393859;0,975495133;Five
0,488097975;0,954814634;0,192331751;0,596622889;0,03376014;0,241621811;0,756263975;0,970795569;Five
0,40506458;0,948366573;0,152569785;0,606003752;0,016645008;0,388458529;0,523259351;0,959382343;Five
0,816525933;0,658766671;0,131735318;0,872420263;0,013309798;0,680959075;0,136476063;0,977509231;Five
0,465200887;0,917692402;0,137712808;0,039399625;0,014720166;0,342159476;0,945559761;0,965760322;Five
0,177797831;0,762951181;0,712588685;0,625390869;0,333050964;0,174421269;0,545053607;0,613293051;Five
0,54365944;0,842065337;0,121743481;0,222013759;0,013815401;0,377120599;0,834555174;0,982544478;Five
0,47653506;0,8031445;0,133981082;0,342088806;0,021213183;0,364384224;0,735568262;0,983551527;Five
0,470370459;0,946054081;0,207233491;0,350218887;0,035143897;0,398743866;0,415859565;0,961396442;Five
0,504155673;0,842995228;0,163613118;0,492182614;0,01816182;0,437313879;0,547393859;0,975495133;Five
0,488097975;0,954814634;0,192331751;0,596622889;0,03376014;0,241621811;0,756263975;0,970795569;Five
0,40506458;0,948366573;0,152569785;0,606003752;0,016645008;0,388458529;0,523259351;0,959382343;Five
0,816525933;0,658766671;0,131735318;0,872420263;0,013309798;0,680959075;0,136476063;0,977509231;Five
0,435258542;0,991349566;0,088060527;0,146966854;0,007069583;0,117943642;0,738770301;0,98925814;Five
0,343269892;0,719907011;0,069093532;0,451532208;0,005362061;0,25118537;0,257709016;0,991943605;Five
0,359624954;0,910118683;0,248626239;0,486554096;0,051199035;0,283755604;0,232830819;0,940248406;Five
0,751505981;0,656649945;0,271095585;0,747342089;0,054835834;0,65968166;0,82344051;0,926485398;Five
0,431164057;0,835091154;0,182817972;0,759224515;0,022534849;0,446200771;0,541050501;0,953004364;Five
0,249028132;0,966585097;0,306767135;0,927454659;0,059120161;0,118951124;0,766271184;0,897952333;Five
0,397985011;0,91391166;0,074654987;0,795497186;0,00551729;0,283304492;0,609243688;0,986908359;Five
0,298848169;0,943129818;0,141399477;0,883677298;0,015509618;0,147294445;0,75376273;0,955689829;Five
0,682551664;0,658632081;0,151280138;0,896810507;0,018263828;0,666658847;0,929812501;0,9741524;Five
0,465200887;0,917692402;0,137712808;0,039399625;0,014720166;0,342159476;0,945559761;0,965760322;Five
0,177797831;0,762951181;0,712588685;0,625390869;0,333050964;0,174421269;0,545053607;0,613293051;Five
0,54365944;0,842065337;0,121743481;0,222013759;0,013815401;0,377120599;0,834555174;0,982544478;Five
0,47653506;0,8031445;0,133981082;0,342088806;0,021213183;0,364384224;0,735568262;0,983551527;Five
0,470370459;0,946054081;0,207233491;0,350218887;0,035143897;0,398743866;0,415859565;0,961396442;Five
0,504155673;0,842995228;0,163613118;0,492182614;0,01816182;0,437313879;0,547393859;0,975495133;Five
0,488097975;0,954814634;0,192331751;0,596622889;0,03376014;0,241621811;0,756263975;0,970795569;Five
0,40506458;0,948366573;0,152569785;0,606003752;0,016645008;0,388458529;0,523259351;0,959382343;Five
0,816525933;0,658766671;0,131735318;0,872420263;0,013309798;0,680959075;0,136476063;0,977509231;Five
0,388126224;0,980435581;0,382874438;0,468417761;0,129864773;0,194149869;0,604396621;0,899630749;Five
0,405213262;0,969117827;0,137831006;0,373358349;0,013504943;0,237817439;0,868400529;0,983551527;Five
0,637134913;0,323651046;0,111361648;0,389618512;0,013030385;0,66089966;0,950654167;0,964081907;Five
0,328813389;0,96084669;0,100951144;0,557848655;0,008471081;0,126053119;0,744498654;0,987579725;Five
0,475025362;0,987385293;0,265559876;0,534709193;0,060885339;0,214645357;0,105221084;0,953340047;Five
0,380886536;0,940768384;0,109488618;0,66916823;0,009633082;0,293544718;0,891354605;0,982208795;Five
0,471903032;0,958595375;0,101613814;0,709818637;0,009455678;0,403315126;0,470033524;0,980866062;Five
0,215917708;0,901688486;0,225784452;0,828642902;0,034979798;0,152091262;0,79281892;0,917421954;Five
0,814936175;0,663281537;0,124502997;0,871794872;0,0124893;0,752610581;0,126249926;0,988251091;Five
0,388126224;0,980435581;0,382874438;0,468417761;0,129864773;0,194149869;0,604396621;0,899630749;Five
0,405213262;0,969117827;0,137831006;0,373358349;0,013504943;0,237817439;0,868400529;0,983551527;Five
0,637134913;0,323651046;0,111361648;0,389618512;0,013030385;0,66089966;0,950654167;0,964081907;Five
0,328813389;0,96084669;0,100951144;0,557848655;0,008471081;0,126053119;0,744498654;0,987579725;Five
0,475025362;0,987385293;0,265559876;0,534709193;0,060885339;0,214645357;0,105221084;0,953340047;Five
0,380886536;0,940768384;0,109488618;0,66916823;0,009633082;0,293544718;0,891354605;0,982208795;Five
0,471903032;0,958595375;0,101613814;0,709818637;0,009455678;0,403315126;0,470033524;0,980866062;Five
0,215917708;0,901688486;0,225784452;0,828642902;0,034979798;0,152091262;0,79281892;0,917421954;Five
0,814936175;0,663281537;0,124502997;0,871794872;0,0124893;0,752610581;0,126249926;0,988251091;Five
0,388126224;0,980435581;0,382874438;0,468417761;0,129864773;0,194149869;0,604396621;0,899630749;Five
0,405213262;0,969117827;0,137831006;0,373358349;0,013504943;0,237817439;0,868400529;0,983551527;Five
0,637134913;0,323651046;0,111361648;0,389618512;0,013030385;0,66089966;0,950654167;0,964081907;Five
0,328813389;0,96084669;0,100951144;0,557848655;0,008471081;0,126053119;0,744498654;0,987579725;Five
0,475025362;0,987385293;0,265559876;0,534709193;0,060885339;0,214645357;0,105221084;0,953340047;Five
0,380886536;0,940768384;0,109488618;0,66916823;0,009633082;0,293544718;0,891354605;0,982208795;Five
0,471903032;0,958595375;0,101613814;0,709818637;0,009455678;0,403315126;0,470033524;0,980866062;Five
0,215917708;0,901688486;0,225784452;0,828642902;0,034979798;0,152091262;0,79281892;0,917421954;Five
0,814936175;0,663281537;0,124502997;0,871794872;0,0124893;0,752610581;0,126249926;0,988251091;Five
0,388126224;0,980435581;0,382874438;0,468417761;0,129864773;0,194149869;0,604396621;0,899630749;Five
0,405213262;0,969117827;0,137831006;0,373358349;0,013504943;0,237817439;0,868400529;0,983551527;Five
0,637134913;0,323651046;0,111361648;0,389618512;0,013030385;0,66089966;0,950654167;0,964081907;Five
0,328813389;0,96084669;0,100951144;0,557848655;0,008471081;0,126053119;0,744498654;0,987579725;Five
0,475025362;0,987385293;0,265559876;0,534709193;0,060885339;0,214645357;0,105221084;0,953340047;Five
0,380886536;0,940768384;0,109488618;0,66916823;0,009633082;0,293544718;0,891354605;0,982208795;Five
0,471903032;0,958595375;0,101613814;0,709818637;0,009455678;0,403315126;0,470033524;0,980866062;Five
0,215917708;0,901688486;0,225784452;0,828642902;0,034979798;0,152091262;0,79281892;0,917421954;Five
0,814936175;0,663281537;0,124502997;0,871794872;0,0124893;0,752610581;0,126249926;0,988251091;Five
0,293358358;0,974366818;0,289915126;0,270168856;0,083087554;0,122835192;0,643574251;0,917757637;Five
0,717549211;0,354753457;0,118112985;0,086929331;0,014236738;0,734911982;0,122737599;0,96341054;Five
0,818653235;0,498984461;0,071515423;0,303939962;0,005574947;0,77030918;0,905178301;0,991272239;Five
0,603852933;0,999559525;0,04438281;0,456535335;0,002536889;0,077278969;0,74189825;0,995300436;Five
0,403200331;0,796684204;0,270082124;0,505941213;0,068238769;0,420848318;0,539723002;0,921785834;Five
0,366853206;0,707598189;0,129831568;0,547842402;0,014369792;0,356489777;0,965035491;0,980194696;Five
0,391431548;0,884485501;0,228292944;0,716697936;0,033662567;0,262252633;0,208765388;0,949983216;Five
0,237110667;0,941759452;0,88439463;0,759849906;1;0,222690175;0,056479116;0,304128902;Five
0,398168004;0,277340022;0,157779865;0,8561601;0,027240512;0,378985192;0,530261723;0,961396442;Five
0,293358358;0,974366818;0,289915126;0,270168856;0,083087554;0,122835192;0,643574251;0,917757637;Five
0,717549211;0,354753457;0,118112985;0,086929331;0,014236738;0,734911982;0,122737599;0,96341054;Five
0,818653235;0,498984461;0,071515423;0,303939962;0,005574947;0,77030918;0,905178301;0,991272239;Five
0,603852933;0,999559525;0,04438281;0,456535335;0,002536889;0,077278969;0,74189825;0,995300436;Five
0,403200331;0,796684204;0,270082124;0,505941213;0,068238769;0,420848318;0,539723002;0,921785834;Five
0,366853206;0,707598189;0,129831568;0,547842402;0,014369792;0,356489777;0,965035491;0,980194696;Five
0,391431548;0,884485501;0,228292944;0,716697936;0,033662567;0,262252633;0,208765388;0,949983216;Five
0,237110667;0,941759452;0,88439463;0,759849906;1;0,222690175;0,056479116;0,304128902;Five
0,398168004;0,277340022;0,157779865;0,8561601;0,027240512;0,378985192;0,530261723;0,961396442;Five
0,293358358;0,974366818;0,289915126;0,270168856;0,083087554;0,122835192;0,643574251;0,917757637;Five
0,717549211;0,354753457;0,118112985;0,086929331;0,014236738;0,734911982;0,122737599;0,96341054;Five
0,818653235;0,498984461;0,071515423;0,303939962;0,005574947;0,77030918;0,905178301;0,991272239;Five
0,603852933;0,999559525;0,04438281;0,456535335;0,002536889;0,077278969;0,74189825;0,995300436;Five
0,403200331;0,796684204;0,270082124;0,505941213;0,068238769;0,420848318;0,539723002;0,921785834;Five
0,366853206;0,707598189;0,129831568;0,547842402;0,014369792;0,356489777;0,965035491;0,980194696;Five
0,391431548;0,884485501;0,228292944;0,716697936;0,033662567;0,262252633;0,208765388;0,949983216;Five
0,237110667;0,941759452;0,88439463;0,759849906;1;0,222690175;0,056479116;0,304128902;Five
0,398168004;0,277340022;0,157779865;0,8561601;0,027240512;0,378985192;0,530261723;0,961396442;Five
0,293358358;0,974366818;0,289915126;0,270168856;0,083087554;0,122835192;0,643574251;0,917757637;Five
0,717549211;0,354753457;0,118112985;0,086929331;0,014236738;0,734911982;0,122737599;0,96341054;Five
0,818653235;0,498984461;0,071515423;0,303939962;0,005574947;0,77030918;0,905178301;0,991272239;Five
0,603852933;0,999559525;0,04438281;0,456535335;0,002536889;0,077278969;0,74189825;0,995300436;Five
0,403200331;0,796684204;0,270082124;0,505941213;0,068238769;0,420848318;0,539723002;0,921785834;Five
0,366853206;0,707598189;0,129831568;0,547842402;0,014369792;0,356489777;0,965035491;0,980194696;Five
0,391431548;0,884485501;0,228292944;0,716697936;0,033662567;0,262252633;0,208765388;0,949983216;Five
0,237110667;0,941759452;0,88439463;0,759849906;1;0,222690175;0,056479116;0,304128902;Five
0,398168004;0,277340022;0,157779865;0,8561601;0,027240512;0,378985192;0,530261723;0,961396442;Five
0,331672665;0,981120763;0,024577895;0,087554722;0,001153131;0,14175931;0,802738668;0,998992951;Five
0,445437567;0,975627065;0,037802627;0,265791119;0,002195385;0,180105271;0,675375716;0,993957704;Five
0,349548863;0,927260492;0,172916831;0,275797373;0,0225792;0,277289675;0,51444093;0,963746224;Five
0,270415522;0,877205433;0,173462181;0,347717323;0,021647825;0,254583742;0,585939215;0,967774421;Five
0,489550487;0,997234798;0,046512131;0,332707942;0,003038058;0,326656285;0,46322167;0,991943605;Five
0,409525051;0,961238223;0,071284878;0,718574109;0,005410847;0,208194466;0,20356848;0,98925814;Five
0,407809485;0,921876912;0,039967642;0,788617886;0,002319568;0,30537887;0,336863116;0,995300436;Five
0,330197279;0,648966108;0,048307339;0,908067542;0,002851783;0,277319749;0,71302976;0,995971803;Five
0,308523961;0,964945552;0,119594264;0,940587867;0,012657835;0,199503056;0,167495401;0,965760322;Five
0,435258542;0,991349566;0,088060527;0,146966854;0,007069583;0,117943642;0,738770301;0,98925814;Five
0,343269892;0,719907011;0,069093532;0,451532208;0,005362061;0,25118537;0,257709016;0,991943605;Five
0,359624954;0,910118683;0,248626239;0,486554096;0,051199035;0,283755604;0,232830819;0,940248406;Five
0,751505981;0,656649945;0,271095585;0,747342089;0,054835834;0,65968166;0,82344051;0,926485398;Five
0,431164057;0,835091154;0,182817972;0,759224515;0,022534849;0,446200771;0,541050501;0,953004364;Five
0,249028132;0,966585097;0,306767135;0,927454659;0,059120161;0,118951124;0,766271184;0,897952333;Five
0,397985011;0,91391166;0,074654987;0,795497186;0,00551729;0,283304492;0,609243688;0,986908359;Five
0,298848169;0,943129818;0,141399477;0,883677298;0,015509618;0,147294445;0,75376273;0,955689829;Five
0,682551664;0,658632081;0,151280138;0,896810507;0,018263828;0,666658847;0,929812501;0,9741524;Five
0,331672665;0,981120763;0,024577895;0,087554722;0,001153131;0,14175931;0,802738668;0,998992951;Five
0,445437567;0,975627065;0,037802627;0,265791119;0,002195385;0,180105271;0,675375716;0,993957704;Five
0,349548863;0,927260492;0,172916831;0,275797373;0,0225792;0,277289675;0,51444093;0,963746224;Five
0,270415522;0,877205433;0,173462181;0,347717323;0,021647825;0,254583742;0,585939215;0,967774421;Five
0,489550487;0,997234798;0,046512131;0,332707942;0,003038058;0,326656285;0,46322167;0,991943605;Five
0,409525051;0,961238223;0,071284878;0,718574109;0,005410847;0,208194466;0,20356848;0,98925814;Five
0,407809485;0,921876912;0,039967642;0,788617886;0,002319568;0,30537887;0,336863116;0,995300436;Five
0,330197279;0,648966108;0,048307339;0,908067542;0,002851783;0,277319749;0,71302976;0,995971803;Five
0,308523961;0,964945552;0,119594264;0,940587867;0,012657835;0,199503056;0,167495401;0,965760322;Five
0,331672665;0,981120763;0,024577895;0,087554722;0,001153131;0,14175931;0,802738668;0,998992951;Five
0,445437567;0,975627065;0,037802627;0,265791119;0,002195385;0,180105271;0,675375716;0,993957704;Five
0,349548863;0,927260492;0,172916831;0,275797373;0,0225792;0,277289675;0,51444093;0,963746224;Five
0,270415522;0,877205433;0,173462181;0,347717323;0,021647825;0,254583742;0,585939215;0,967774421;Five
0,489550487;0,997234798;0,046512131;0,332707942;0,003038058;0,326656285;0,46322167;0,991943605;Five
0,409525051;0,961238223;0,071284878;0,718574109;0,005410847;0,208194466;0,20356848;0,98925814;Five
0,407809485;0,921876912;0,039967642;0,788617886;0,002319568;0,30537887;0,336863116;0,995300436;Five
0,330197279;0,648966108;0,048307339;0,908067542;0,002851783;0,277319749;0,71302976;0,995971803;Five
0,308523961;0,964945552;0,119594264;0,940587867;0,012657835;0,199503056;0,167495401;0,965760322;Five
0,331672665;0,981120763;0,024577895;0,087554722;0,001153131;0,14175931;0,802738668;0,998992951;Five
0,445437567;0,975627065;0,037802627;0,265791119;0,002195385;0,180105271;0,675375716;0,993957704;Five
0,349548863;0,927260492;0,172916831;0,275797373;0,0225792;0,277289675;0,51444093;0,963746224;Five
0,270415522;0,877205433;0,173462181;0,347717323;0,021647825;0,254583742;0,585939215;0,967774421;Five
0,489550487;0,997234798;0,046512131;0,332707942;0,003038058;0,326656285;0,46322167;0,991943605;Five
0,409525051;0,961238223;0,071284878;0,718574109;0,005410847;0,208194466;0,20356848;0,98925814;Five
0,407809485;0,921876912;0,039967642;0,788617886;0,002319568;0,30537887;0,336863116;0,995300436;Five
0,330197279;0,648966108;0,048307339;0,908067542;0,002851783;0,277319749;0,71302976;0,995971803;Five
0,308523961;0,964945552;0,119594264;0,940587867;0,012657835;0,199503056;0,167495401;0,965760322;Five
0,692250331;0,604649456;0,069093532;0,017510944;0,005925321;0,636539652;0,930600199;0,984222894;Five
0,190676013;0,891068151;0,156174535;0,168230144;0,019062149;0,093897908;0,747367008;0,968110104;Five
0,27939365;0,739141074;0,107239342;0,378986867;0,009393586;0,286086345;0,5314221;0,983551527;Five
0,352293769;0,532937722;0,056342763;0,411507192;0,00383638;0,318340801;0,583729317;0,994964753;Five
0,30441804;0,910840573;0,055172484;0,429018136;0,004177884;0,242734552;0,608420895;0,990936556;Five
0,397241599;0,882013948;0,250062171;0,444652908;0,038439192;0,28122938;0,215899785;0,950318899;Five
0,790781006;0,653456503;0,283920374;0,689806129;0,0561575;0,700101229;0,826010832;0,915407855;Five
0,459825447;0,9518659;0,201634879;0,836772983;0,027067542;0,217487358;0,758002591;0,924471299;Five
0,31256126;0,954826869;0,077846337;0,831769856;0,006626071;0,181924753;0,696977783;0,986236992;Five
0,692250331;0,604649456;0,069093532;0,017510944;0,005925321;0,636539652;0,930600199;0,984222894;Five
0,190676013;0,891068151;0,156174535;0,168230144;0,019062149;0,093897908;0,747367008;0,968110104;Five
0,27939365;0,739141074;0,107239342;0,378986867;0,009393586;0,286086345;0,5314221;0,983551527;Five
0,352293769;0,532937722;0,056342763;0,411507192;0,00383638;0,318340801;0,583729317;0,994964753;Five
0,30441804;0,910840573;0,055172484;0,429018136;0,004177884;0,242734552;0,608420895;0,990936556;Five
0,397241599;0,882013948;0,250062171;0,444652908;0,038439192;0,28122938;0,215899785;0,950318899;Five
0,790781006;0,653456503;0,283920374;0,689806129;0,0561575;0,700101229;0,826010832;0,915407855;Five
0,459825447;0,9518659;0,201634879;0,836772983;0,027067542;0,217487358;0,758002591;0,924471299;Five
0,31256126;0,954826869;0,077846337;0,831769856;0,006626071;0,181924753;0,696977783;0,986236992;Five
0,692250331;0,604649456;0,069093532;0,017510944;0,005925321;0,636539652;0,930600199;0,984222894;Five
0,190676013;0,891068151;0,156174535;0,168230144;0,019062149;0,093897908;0,747367008;0,968110104;Five
0,27939365;0,739141074;0,107239342;0,378986867;0,009393586;0,286086345;0,5314221;0,983551527;Five
0,352293769;0,532937722;0,056342763;0,411507192;0,00383638;0,318340801;0,583729317;0,994964753;Five
0,30441804;0,910840573;0,055172484;0,429018136;0,004177884;0,242734552;0,608420895;0,990936556;Five
0,397241599;0,882013948;0,250062171;0,444652908;0,038439192;0,28122938;0,215899785;0,950318899;Five
0,790781006;0,653456503;0,283920374;0,689806129;0,0561575;0,700101229;0,826010832;0,915407855;Five
0,459825447;0,9518659;0,201634879;0,836772983;0,027067542;0,217487358;0,758002591;0,924471299;Five
0,31256126;0,954826869;0,077846337;0,831769856;0,006626071;0,181924753;0,696977783;0,986236992;Five
0,692250331;0,604649456;0,069093532;0,017510944;0,005925321;0,636539652;0,930600199;0,984222894;Five
0,190676013;0,891068151;0,156174535;0,168230144;0,019062149;0,093897908;0,747367008;0,968110104;Five
0,27939365;0,739141074;0,107239342;0,378986867;0,009393586;0,286086345;0,5314221;0,983551527;Five
0,352293769;0,532937722;0,056342763;0,411507192;0,00383638;0,318340801;0,583729317;0,994964753;Five
0,30441804;0,910840573;0,055172484;0,429018136;0,004177884;0,242734552;0,608420895;0,990936556;Five
0,397241599;0,882013948;0,250062171;0,444652908;0,038439192;0,28122938;0,215899785;0,950318899;Five
0,790781006;0,653456503;0,283920374;0,689806129;0,0561575;0,700101229;0,826010832;0,915407855;Five
0,459825447;0,9518659;0,201634879;0,836772983;0,027067542;0,217487358;0,758002591;0,924471299;Five
0,31256126;0,954826869;0,077846337;0,831769856;0,006626071;0,181924753;0,696977783;0,986236992;Five
0,473092491;0,592805579;0,026687615;0,026266417;0,002873958;0,456846997;0,201613164;0,99563612;Five
0,393490228;0,938101064;0,011061764;0,487804878;0,000505604;0,356610073;0,965947972;0,999664317;Five
0,408347029;0,879040744;0,011344094;0,552845528;0,000461253;0,314085318;0,545786154;0,999328634;Five
0,506729022;0,954300746;0,018004441;0,749843652;0,000980162;0,43187047;0,479035221;0,997985901;Five
0,555531156;0,966340389;0,079756816;0,845528455;0,006541803;0,277094194;0,332685646;0,983551527;Five
0,295874521;0,982429952;0,019256054;0,889305816;0,000895894;0,161188672;0,28976339;0,998321584;Five
0,527853358;0,719613361;0,014096004;0,91369606;0,00071849;0,463418184;0,594159342;0,997314535;Five
0,381412643;0,885843631;0,016297298;0,937460913;0,000811627;0,273846193;0,639285368;0,998321584;Five
0,649155312;0,992487459;0,019749911;0,967479675;0,001135391;0,650509064;0,5104005;0,993957704;Five
0,473092491;0,592805579;0,026687615;0,026266417;0,002873958;0,456846997;0,201613164;0,99563612;Five
0,393490228;0,938101064;0,011061764;0,487804878;0,000505604;0,356610073;0,965947972;0,999664317;Five
0,408347029;0,879040744;0,011344094;0,552845528;0,000461253;0,314085318;0,545786154;0,999328634;Five
0,506729022;0,954300746;0,018004441;0,749843652;0,000980162;0,43187047;0,479035221;0,997985901;Five
0,555531156;0,966340389;0,079756816;0,845528455;0,006541803;0,277094194;0,332685646;0,983551527;Five
0,295874521;0,982429952;0,019256054;0,889305816;0,000895894;0,161188672;0,28976339;0,998321584;Five
0,527853358;0,719613361;0,014096004;0,91369606;0,00071849;0,463418184;0,594159342;0,997314535;Five
0,381412643;0,885843631;0,016297298;0,937460913;0,000811627;0,273846193;0,639285368;0,998321584;Five
0,649155312;0,992487459;0,019749911;0,967479675;0,001135391;0,650509064;0,5104005;0,993957704;Five
0,473092491;0,592805579;0,026687615;0,026266417;0,002873958;0,456846997;0,201613164;0,99563612;Five
0,393490228;0,938101064;0,011061764;0,487804878;0,000505604;0,356610073;0,965947972;0,999664317;Five
0,408347029;0,879040744;0,011344094;0,552845528;0,000461253;0,314085318;0,545786154;0,999328634;Five
0,506729022;0,954300746;0,018004441;0,749843652;0,000980162;0,43187047;0,479035221;0,997985901;Five
0,555531156;0,966340389;0,079756816;0,845528455;0,006541803;0,277094194;0,332685646;0,983551527;Five
0,295874521;0,982429952;0,019256054;0,889305816;0,000895894;0,161188672;0,28976339;0,998321584;Five
0,527853358;0,719613361;0,014096004;0,91369606;0,00071849;0,463418184;0,594159342;0,997314535;Five
0,381412643;0,885843631;0,016297298;0,937460913;0,000811627;0,273846193;0,639285368;0,998321584;Five
0,649155312;0,992487459;0,019749911;0,967479675;0,001135391;0,650509064;0,5104005;0,993957704;Five
0,455101922;0,869521595;0,098231417;0,264540338;0,009961281;0,333813917;0,259812512;0,983215844;Five
0,482974151;0,980716995;0,187611432;0,352095059;0,025404372;0,21783321;0,241687677;0,9741524;Five
0,38316252;0,878392267;0,237012689;0,441525954;0,050019293;0,291710199;0,22813806;0,933870426;Five
0,417999947;0,783702435;0,095460197;0,526579112;0,007983218;0,337482956;0,6106826;0,982544478;Five
0,445723494;0,68608834;0,14197818;0,553470919;0,015270121;0,336685992;0,290593425;0,971802618;Five
0,482916965;0,53214242;0,08366145;0,580988118;0,006674857;0,419359651;0,183160772;0,985901309;Five
0,604436225;0,731958889;0,086064032;0,623514697;0,008369073;0,497973307;0,165370179;0,985229943;Five
0,741189711;0,622390799;0,265350396;0,691682301;0,05322145;0,663395809;0,827849163;0,934206109;Five
0,822496103;0,640156613;0,129398857;0,868667917;0,012884026;0,745122134;0,124791516;0,977844914;Five
0,473092491;0,592805579;0,026687615;0,026266417;0,002873958;0,456846997;0,201613164;0,99563612;Five
0,393490228;0,938101064;0,011061764;0,487804878;0,000505604;0,356610073;0,965947972;0,999664317;Five
0,408347029;0,879040744;0,011344094;0,552845528;0,000461253;0,314085318;0,545786154;0,999328634;Five
0,506729022;0,954300746;0,018004441;0,749843652;0,000980162;0,43187047;0,479035221;0,997985901;Five
0,555531156;0,966340389;0,079756816;0,845528455;0,006541803;0,277094194;0,332685646;0,983551527;Five
0,295874521;0,982429952;0,019256054;0,889305816;0,000895894;0,161188672;0,28976339;0,998321584;Five
0,527853358;0,719613361;0,014096004;0,91369606;0,00071849;0,463418184;0,594159342;0,997314535;Five
0,381412643;0,885843631;0,016297298;0,937460913;0,000811627;0,273846193;0,639285368;0,998321584;Five
0,649155312;0,992487459;0,019749911;0,967479675;0,001135391;0,650509064;0,5104005;0,993957704;Five
0,455101922;0,869521595;0,098231417;0,264540338;0,009961281;0,333813917;0,259812512;0,983215844;Five
0,482974151;0,980716995;0,187611432;0,352095059;0,025404372;0,21783321;0,241687677;0,9741524;Five
0,38316252;0,878392267;0,237012689;0,441525954;0,050019293;0,291710199;0,22813806;0,933870426;Five
0,417999947;0,783702435;0,095460197;0,526579112;0,007983218;0,337482956;0,6106826;0,982544478;Five
0,445723494;0,68608834;0,14197818;0,553470919;0,015270121;0,336685992;0,290593425;0,971802618;Five
0,482916965;0,53214242;0,08366145;0,580988118;0,006674857;0,419359651;0,183160772;0,985901309;Five
0,604436225;0,731958889;0,086064032;0,623514697;0,008369073;0,497973307;0,165370179;0,985229943;Five
0,741189711;0,622390799;0,265350396;0,691682301;0,05322145;0,663395809;0,827849163;0,934206109;Five
0,822496103;0,640156613;0,129398857;0,868667917;0,012884026;0,745122134;0,124791516;0,977844914;Five
0,455101922;0,869521595;0,098231417;0,264540338;0,009961281;0,333813917;0,259812512;0,983215844;Five
0,482974151;0,980716995;0,187611432;0,352095059;0,025404372;0,21783321;0,241687677;0,9741524;Five
0,38316252;0,878392267;0,237012689;0,441525954;0,050019293;0,291710199;0,22813806;0,933870426;Five
0,417999947;0,783702435;0,095460197;0,526579112;0,007983218;0,337482956;0,6106826;0,982544478;Five
0,445723494;0,68608834;0,14197818;0,553470919;0,015270121;0,336685992;0,290593425;0,971802618;Five
0,482916965;0,53214242;0,08366145;0,580988118;0,006674857;0,419359651;0,183160772;0,985901309;Five
0,604436225;0,731958889;0,086064032;0,623514697;0,008369073;0,497973307;0,165370179;0,985229943;Five
0,741189711;0,622390799;0,265350396;0,691682301;0,05322145;0,663395809;0,827849163;0,934206109;Five
0,822496103;0,640156613;0,129398857;0,868667917;0,012884026;0,745122134;0,124791516;0,977844914;Five
